Age,Gender,Num_Prior_Offenses,Months_Since_Last_Offense,Reoffend,Means_Of_Transportation
28,0,4,57,1,motorcycle
25,1,7,26,0,car
22,1,9,50,0,car
24,0,1,40,0,car
18,1,4,58,0,car
56,1,5,41,0,car
23,0,1,58,0,car
59,1,5,1,1,bicycle
38,0,6,16,0,car
57,0,1,3,0,motorcycle
28,0,8,54,0,car
52,0,7,21,0,bicycle
39,1,5,36,0,motorcycle
48,1,10,3,1,car
53,0,1,50,0,bus
19,1,9,23,1,motorcycle
29,1,1,6,0,bus
18,1,4,6,1,car
16,0,4,38,0,car
19,1,9,21,1,bicycle
21,0,7,52,1,motorcycle
22,1,6,37,0,bus
58,1,9,29,1,motorcycle
21,0,1,45,0,bus
18,1,4,2,0,motorcycle
16,0,1,21,1,motorcycle
61,1,9,8,1,car
48,1,5,46,0,bus
57,1,8,19,0,car
23,0,8,60,0,car
22,0,8,24,1,bus
43,1,3,24,1,car
41,0,5,31,0,car
38,1,1,60,0,car
59,0,6,2,1,car
20,1,3,53,0,car
37,0,4,40,0,bicycle
61,0,3,36,0,bicycle
30,0,5,47,0,car
59,1,8,55,0,motorcycle
35,0,2,20,1,car
36,0,8,17,1,motorcycle
63,1,5,14,0,Other
41,1,1,56,0,motorcycle
61,0,8,56,1,car
59,0,4,7,0,bus
53,1,6,36,1,motorcycle
27,1,9,9,0,motorcycle
20,1,5,26,0,car
63,0,1,45,0,car
65,1,7,46,0,bicycle
54,0,7,41,1,motorcycle
43,1,3,8,1,motorcycle
17,0,10,23,1,car
59,0,4,39,0,bicycle
44,1,4,51,0,motorcycle
49,0,5,38,0,bicycle
33,0,3,7,1,car
53,1,8,31,0,motorcycle
50,0,5,15,1,car
21,0,4,49,0,bicycle
64,0,1,5,1,bicycle
17,1,6,10,1,car
59,0,5,31,0,car
49,1,7,12,1,motorcycle
22,1,5,44,0,bicycle
35,0,6,23,1,bus
48,0,4,51,0,bicycle
65,0,3,48,1,car
25,0,6,60,1,Other
20,0,6,6,1,motorcycle
24,1,8,25,0,bicycle
29,1,8,37,0,car
54,0,8,23,1,bus
41,0,1,29,0,bicycle
29,1,5,8,0,car
46,0,9,36,1,car
65,0,3,3,1,bicycle
61,0,4,10,0,motorcycle
45,1,1,27,0,bus
27,1,10,9,1,motorcycle
58,0,4,13,1,car
18,1,6,47,1,car
64,1,7,26,0,car
18,1,4,47,0,car
25,1,5,6,0,car
33,1,2,54,0,bicycle
28,0,5,13,1,motorcycle
58,1,10,23,1,bicycle
64,1,2,58,0,car
42,1,7,1,1,bus
57,0,8,4,1,motorcycle
29,0,5,3,0,car
16,1,10,44,1,bus
38,1,2,56,0,motorcycle
48,0,1,58,0,motorcycle
41,1,1,10,0,motorcycle
32,0,9,41,1,car
23,1,1,25,0,car
45,1,8,2,1,bicycle
23,1,9,53,1,bus
63,0,8,52,1,car
27,0,8,23,1,car
26,1,2,47,0,Other
36,1,2,39,0,motorcycle
20,0,4,7,0,car
38,0,9,42,1,bicycle
47,1,6,11,0,car
50,0,6,55,0,car
41,0,8,41,1,motorcycle
19,1,5,9,1,motorcycle
50,0,3,59,0,car
41,0,6,2,0,bicycle
16,1,7,36,1,motorcycle
27,0,9,1,1,bicycle
43,0,8,33,1,motorcycle
27,1,3,7,0,motorcycle
61,0,4,33,0,motorcycle
63,1,7,41,1,car
22,1,3,8,0,bicycle
63,1,4,8,1,car
53,1,7,2,0,car
58,1,10,22,1,Other
43,0,7,19,1,car
55,1,8,49,1,car
58,0,5,42,0,car
22,0,9,59,1,bicycle
23,0,7,46,0,bicycle
23,0,5,41,0,motorcycle
20,1,6,11,1,motorcycle
20,1,9,54,1,car
65,1,4,31,1,motorcycle
17,0,9,44,1,bicycle
24,1,2,11,0,motorcycle
61,1,9,30,1,car
54,0,7,29,1,car
27,1,3,47,0,car
20,0,6,37,1,motorcycle
57,1,6,5,0,car
43,1,7,34,0,motorcycle
65,0,2,35,0,motorcycle
46,0,6,46,1,bicycle
32,0,2,1,0,bus
28,1,5,27,0,car
65,1,10,8,1,car
45,0,8,58,1,motorcycle
57,0,4,47,0,bicycle
37,1,1,60,0,car
64,0,1,40,0,motorcycle
49,1,8,32,0,car
46,1,3,15,0,bus
32,1,3,51,1,car
31,1,2,24,0,car
16,0,9,27,1,bus
55,1,3,23,0,bus
52,0,6,29,0,car
32,1,2,38,0,bus
32,1,8,10,0,car
16,0,4,27,0,car
63,1,5,8,0,bus
53,1,4,28,0,car
30,1,8,55,1,car
39,0,7,48,1,car
36,0,9,26,1,motorcycle
56,1,10,15,1,bicycle
53,0,8,27,0,car
37,0,9,31,1,car
61,1,2,4,0,Other
25,0,2,28,0,bus
51,1,7,16,0,bicycle
65,0,1,19,1,bicycle
63,1,9,28,1,bus
28,1,4,6,1,bicycle
41,1,9,6,1,car
57,1,3,23,0,car
39,0,5,31,0,car
21,0,10,34,1,motorcycle
20,1,6,6,1,bus
31,0,7,7,1,car
64,0,10,47,0,Other
39,0,2,19,0,car
31,0,3,24,0,car
25,0,9,50,1,bus
57,1,7,18,0,car
42,0,2,57,0,bus
42,0,3,13,0,bus
19,1,6,29,0,bus
44,0,9,9,1,bicycle
52,1,8,24,0,motorcycle
48,0,6,18,0,car
62,0,7,49,1,bicycle
54,0,8,1,1,car
64,1,8,50,1,bicycle
41,1,7,54,0,car
56,1,3,16,0,car
46,0,5,6,0,bus
58,1,7,49,1,motorcycle
52,0,4,45,0,motorcycle
35,0,10,44,1,car
30,0,8,2,1,car
22,0,6,59,0,bus
42,1,2,3,0,car
26,1,8,23,1,motorcycle
42,1,9,9,1,Other
51,1,6,33,0,motorcycle
47,0,2,12,0,car
17,0,8,19,1,bus
37,1,10,24,1,motorcycle
65,0,10,59,1,motorcycle
51,0,1,5,1,car
59,1,8,40,1,bus
41,0,10,27,1,bus
54,1,7,56,0,bicycle
16,1,2,15,0,motorcycle
64,1,5,13,1,motorcycle
26,1,1,33,0,bus
54,0,2,30,1,car
49,1,2,60,0,car
54,1,7,8,1,car
22,0,7,57,1,motorcycle
22,1,8,21,1,bus
62,1,7,51,1,motorcycle
32,1,3,26,0,motorcycle
20,0,8,54,1,Other
49,0,9,54,1,motorcycle
42,1,1,45,0,bicycle
50,0,8,55,0,car
44,0,3,45,0,motorcycle
31,1,6,60,0,motorcycle
62,1,2,32,0,motorcycle
64,1,5,27,1,car
47,1,6,48,0,car
55,0,1,33,0,car
41,0,10,40,1,bus
33,0,3,44,0,bus
60,1,9,2,0,car
48,1,2,32,0,car
24,1,1,60,0,bicycle
35,0,6,16,1,bus
47,1,6,36,0,car
63,0,5,44,1,car
56,0,6,21,0,motorcycle
20,0,2,52,0,motorcycle
64,0,7,34,0,bus
51,1,8,39,0,bus
48,1,2,49,0,motorcycle
25,1,1,18,0,car
16,1,3,19,0,motorcycle
23,1,2,16,0,bus
58,0,4,24,0,car
25,0,3,32,1,Other
53,1,8,5,0,car
61,1,4,19,0,bicycle
55,1,1,6,0,car
61,0,5,29,0,car
63,0,1,39,0,bus
42,0,4,25,0,bus
32,0,6,8,1,car
37,1,6,46,0,bicycle
46,1,6,57,0,bicycle
46,0,10,10,1,car
62,1,8,5,1,motorcycle
16,0,10,3,1,motorcycle
19,1,2,18,0,bicycle
48,0,4,22,0,bus
45,1,8,30,0,bus
27,1,5,51,0,car
59,1,10,38,1,motorcycle
17,1,1,36,0,car
57,0,6,31,0,bicycle
45,0,9,47,1,car
49,1,3,27,0,car
61,0,1,46,1,car
36,1,1,9,0,car
26,1,3,48,0,bus
64,0,9,38,1,bicycle
49,1,6,19,1,motorcycle
32,0,5,44,0,bus
19,1,8,19,1,car
65,1,1,6,0,car
55,1,9,4,0,motorcycle
44,1,6,27,0,car
25,0,7,50,0,bicycle
31,0,10,12,1,car
47,1,6,33,0,car
49,0,7,15,0,car
56,0,10,14,1,car
19,1,3,37,0,Other
21,1,10,1,0,car
28,1,8,39,0,bus
25,0,3,29,1,car
46,1,7,54,1,motorcycle
44,0,8,4,1,bus
17,0,5,9,0,Other
17,0,7,57,1,motorcycle
19,1,7,37,1,bicycle
54,1,10,29,1,bus
41,0,9,50,1,bicycle
63,0,8,23,1,motorcycle
36,0,4,45,0,bicycle
19,0,1,57,0,car
36,1,5,9,0,motorcycle
52,0,9,19,1,motorcycle
31,0,4,36,1,motorcycle
48,1,7,28,0,bus
24,1,1,26,0,bicycle
17,0,7,57,0,car
54,1,6,30,1,motorcycle
49,0,3,2,0,bus
37,1,1,36,0,motorcycle
47,1,5,59,0,bus
59,0,7,33,0,motorcycle
19,0,3,29,0,car
36,1,4,47,1,motorcycle
20,1,7,24,0,car
20,0,1,58,0,car
54,0,3,12,0,bus
26,1,9,30,1,motorcycle
40,0,10,37,0,car
27,0,7,57,1,car
22,1,10,57,1,motorcycle
20,0,7,43,1,motorcycle
55,1,10,19,1,car
56,0,2,24,0,bicycle
27,1,2,25,0,motorcycle
33,0,1,31,0,car
63,0,6,17,0,car
21,0,3,13,0,motorcycle
28,0,2,20,0,motorcycle
30,0,1,1,0,car
21,1,9,47,1,motorcycle
49,1,6,11,0,car
56,0,6,25,1,motorcycle
59,0,7,49,0,bus
50,1,3,57,0,bus
18,0,7,55,1,car
20,1,10,7,1,car
24,1,3,12,1,car
44,1,6,8,1,motorcycle
17,0,6,3,1,motorcycle
47,0,3,41,0,car
38,1,2,19,1,Other
26,0,8,9,1,motorcycle
27,0,9,54,0,car
24,0,2,42,0,bus
16,0,1,31,0,motorcycle
65,1,4,8,1,motorcycle
22,0,7,40,1,car
55,1,2,38,0,motorcycle
46,1,10,56,1,bicycle
20,1,10,48,1,car
49,1,2,32,0,motorcycle
63,1,2,30,0,Other
27,0,7,34,1,car
28,0,5,19,1,Other
38,0,9,59,1,motorcycle
19,1,6,25,1,car
32,1,3,46,0,bus
52,1,1,13,0,bus
57,1,6,37,0,car
63,0,6,21,0,car
25,1,10,58,1,motorcycle
19,1,6,46,1,motorcycle
54,1,5,36,0,bicycle
46,1,3,53,0,bus
57,0,4,18,0,car
17,1,6,47,0,car
22,0,9,52,1,bicycle
25,0,2,45,0,bus
48,1,10,15,1,bus
22,1,7,40,1,motorcycle
37,1,5,60,0,car
51,0,6,24,1,bicycle
29,1,7,2,1,bus
23,0,1,30,0,car
37,1,8,40,1,car
35,1,3,42,0,bicycle
32,0,3,15,1,motorcycle
27,0,3,12,0,car
51,0,10,12,1,bus
62,0,10,59,1,car
49,0,3,18,0,car
33,1,9,17,0,car
64,0,4,57,0,bicycle
42,0,3,55,0,motorcycle
42,0,5,59,1,car
61,1,10,10,0,car
25,0,1,40,0,car
16,1,5,27,1,car
30,0,2,8,1,motorcycle
46,0,6,17,1,bus
60,0,2,53,0,car
30,1,9,54,0,car
21,0,9,42,1,bicycle
61,0,8,25,1,car
25,1,2,30,0,Other
62,0,5,50,0,motorcycle
44,0,1,14,0,bus
39,1,7,43,0,car
32,1,7,24,0,bicycle
37,0,8,13,1,car
21,1,2,8,0,motorcycle
50,0,1,44,0,bicycle
37,1,9,9,0,bus
51,1,6,39,1,car
53,1,1,52,0,Other
54,1,6,6,0,motorcycle
57,1,4,20,1,motorcycle
64,0,2,49,0,motorcycle
50,1,1,27,0,car
38,0,6,60,0,car
17,1,5,29,0,car
49,1,3,14,0,Other
42,1,8,5,0,motorcycle
60,0,4,35,1,motorcycle
41,0,2,19,1,motorcycle
27,0,1,7,0,car
60,1,6,52,0,motorcycle
40,1,6,46,0,bicycle
46,0,1,6,1,car
28,1,8,57,0,bicycle
42,1,10,7,1,motorcycle
22,0,10,20,1,motorcycle
27,1,3,5,0,car
30,1,2,50,0,bicycle
51,1,9,21,0,bus
56,0,2,31,0,car
25,1,3,12,0,car
51,0,1,57,1,motorcycle
20,0,3,19,0,car
22,1,9,20,1,motorcycle
50,0,5,27,0,bus
36,0,8,7,1,car
58,0,4,33,0,bicycle
54,0,2,10,0,bus
52,0,5,38,0,car
36,1,10,1,1,car
38,0,8,45,0,car
25,1,3,39,1,motorcycle
27,0,9,56,0,motorcycle
23,1,8,33,0,motorcycle
50,1,2,12,0,car
38,0,10,23,1,bicycle
58,0,10,15,1,car
43,0,4,46,1,car
25,0,5,4,1,bicycle
38,0,7,46,0,car
24,1,9,49,1,car
60,1,6,4,1,bicycle
60,0,3,8,1,motorcycle
33,0,5,21,1,bicycle
39,1,2,42,0,car
53,1,7,59,0,car
20,1,8,45,1,motorcycle
37,0,4,15,0,car
57,0,8,31,1,car
20,0,10,56,1,motorcycle
45,0,9,44,0,car
44,0,8,34,1,car
26,1,9,8,1,bicycle
36,1,9,37,1,motorcycle
29,0,8,23,1,motorcycle
27,0,6,30,0,car
48,1,10,54,0,car
65,0,3,14,1,motorcycle
16,1,10,27,1,car
61,1,5,21,0,bus
55,1,1,11,0,car
23,0,8,48,1,motorcycle
46,1,1,8,0,car
34,0,6,6,1,motorcycle
17,0,10,23,1,car
62,1,10,23,1,bus
32,0,3,7,0,car
31,0,4,8,1,motorcycle
31,0,9,20,1,motorcycle
28,0,8,50,1,bicycle
39,1,1,13,0,car
28,1,9,32,1,bus
53,1,7,48,0,Other
61,1,4,43,1,motorcycle
47,1,8,49,0,motorcycle
25,1,7,38,0,bus
29,1,10,1,1,car
54,0,7,19,1,car
38,1,8,21,1,car
61,1,1,49,0,car
38,1,10,26,1,motorcycle
57,0,10,22,1,car
62,0,9,59,1,car
60,1,5,28,0,car
16,0,2,26,1,motorcycle
39,1,6,45,0,bicycle
18,0,3,58,0,car
46,0,6,18,1,car
53,0,10,58,1,motorcycle
30,1,10,29,0,motorcycle
16,1,7,14,0,car
21,1,9,35,0,bus
50,1,1,6,0,car
64,1,3,14,0,bus
61,0,8,57,0,bicycle
37,0,7,9,1,bicycle
39,0,7,41,1,Other
61,0,6,57,0,car
44,1,5,35,0,car
20,1,7,18,0,car
64,0,10,22,1,motorcycle
27,1,2,6,1,car
20,0,5,32,1,motorcycle
23,0,6,14,1,bicycle
49,1,2,36,0,bus
65,1,2,25,0,bicycle
21,1,5,34,1,motorcycle
41,1,8,10,0,bus
20,0,9,54,1,motorcycle
21,1,4,5,0,bus
57,0,5,27,0,bus
50,0,9,35,1,car
57,1,9,18,1,Other
38,1,2,5,0,car
53,1,7,37,1,motorcycle
65,1,10,53,1,car
64,1,5,12,0,bicycle
29,1,1,27,0,car
25,0,3,34,0,bus
19,1,8,14,1,motorcycle
19,1,8,27,1,car
18,0,4,5,0,car
24,0,3,16,1,bicycle
51,1,8,7,0,car
60,0,6,3,1,car
61,1,3,12,0,car
55,1,9,26,1,car
22,0,9,55,1,motorcycle
36,1,10,19,0,motorcycle
51,1,8,32,1,bicycle
46,1,2,12,1,motorcycle
25,1,1,53,0,car
63,1,3,60,0,motorcycle
51,0,2,45,0,motorcycle
52,0,2,33,0,car
45,1,2,55,0,car
35,0,4,18,0,motorcycle
28,0,5,38,0,motorcycle
63,0,8,7,1,motorcycle
31,1,3,57,0,bicycle
50,1,2,46,0,car
30,1,3,32,0,car
38,0,10,21,1,motorcycle
31,0,7,4,0,car
34,1,6,60,0,motorcycle
18,1,10,47,1,car
65,1,3,6,0,car
25,1,8,41,1,bus
39,1,6,23,0,car
56,0,7,34,1,Other
24,0,9,41,1,motorcycle
47,0,8,57,1,motorcycle
23,1,4,29,0,car
55,1,7,21,1,car
45,1,6,22,0,car
41,0,6,5,1,bicycle
27,1,9,47,1,car
37,1,6,49,1,car
65,1,5,48,1,bicycle
32,0,4,12,1,motorcycle
42,1,2,11,0,motorcycle
42,1,9,38,1,car
39,0,8,17,0,car
58,0,9,47,1,car
33,0,3,57,0,Other
19,1,1,35,0,car
59,0,5,24,1,bicycle
50,0,5,55,1,Other
44,1,10,23,1,motorcycle
45,0,3,18,0,motorcycle
55,0,9,38,1,car
47,0,2,30,1,car
35,0,5,21,1,bicycle
54,0,6,26,0,bus
24,0,8,53,1,car
48,0,1,39,0,car
55,0,7,5,1,motorcycle
16,1,5,42,1,car
53,0,1,20,1,car
56,0,7,31,1,car
46,1,8,10,1,motorcycle
46,1,6,8,1,car
28,1,8,45,1,motorcycle
31,1,4,47,0,car
38,0,3,47,1,motorcycle
18,0,3,25,0,motorcycle
48,1,5,44,1,bus
51,1,5,54,0,car
35,0,4,26,0,motorcycle
51,0,3,54,0,bus
16,0,3,29,0,motorcycle
63,0,4,17,0,car
19,1,5,54,1,bicycle
48,0,4,23,1,motorcycle
58,1,7,29,1,motorcycle
35,1,7,49,0,bicycle
53,1,6,22,0,bus
20,1,1,47,0,Other
25,0,9,25,1,motorcycle
49,0,4,1,0,motorcycle
38,1,5,34,0,bus
55,0,2,34,0,car
21,1,9,52,0,car
37,0,4,33,0,car
28,0,9,43,1,bicycle
40,1,5,60,0,car
46,0,8,56,1,motorcycle
58,0,10,36,1,car
52,1,3,56,0,bus
56,0,9,49,1,motorcycle
65,1,6,4,0,car
51,1,5,44,0,car
40,1,4,56,0,bus
42,1,10,17,1,bus
38,0,9,57,1,car
50,0,3,22,1,motorcycle
32,0,4,47,0,Other
19,1,9,51,1,Other
46,0,3,36,0,motorcycle
56,1,3,56,0,motorcycle
47,1,7,28,1,car
17,0,9,31,1,car
24,0,6,16,0,car
23,0,6,21,1,motorcycle
52,1,8,14,0,bicycle
20,1,8,22,0,motorcycle
45,0,1,10,1,car
41,0,2,40,0,bicycle
26,0,2,7,1,car
49,0,4,9,1,car
34,0,3,39,1,car
41,0,9,44,1,car
16,1,6,16,1,car
33,1,1,58,0,car
18,0,1,47,1,car
30,0,1,30,0,bus
58,0,1,51,0,car
61,0,8,10,1,bicycle
45,1,2,53,0,car
49,1,2,14,0,motorcycle
30,1,7,25,1,motorcycle
55,1,6,51,0,motorcycle
46,1,8,17,0,car
43,1,9,46,1,bicycle
25,0,7,8,1,bicycle
48,0,4,55,1,motorcycle
16,0,1,2,0,car
56,1,2,5,0,car
44,0,5,53,0,car
48,1,5,26,0,bicycle
22,1,4,10,0,bicycle
20,0,5,22,1,motorcycle
30,1,10,35,1,car
41,1,4,22,0,car
29,0,7,50,1,motorcycle
43,0,2,45,0,motorcycle
31,1,7,20,1,bicycle
18,1,10,44,1,bicycle
40,0,6,22,1,car
47,0,7,47,1,motorcycle
35,0,3,60,1,motorcycle
44,0,3,3,0,car
44,1,2,4,0,Other
43,1,5,2,0,car
58,1,4,39,0,car
37,0,6,7,1,motorcycle
21,0,9,51,1,car
52,1,6,37,0,car
53,1,10,54,0,car
49,1,4,35,0,bus
46,0,2,30,0,car
49,1,2,10,0,bicycle
48,1,10,48,1,car
32,0,9,48,1,bus
45,0,5,16,0,bus
45,1,9,43,1,motorcycle
44,0,10,29,1,bicycle
25,0,7,43,1,car
16,0,6,35,0,car
59,0,8,59,0,bicycle
43,1,4,50,0,motorcycle
47,1,8,58,1,car
29,0,3,54,0,bus
44,1,5,34,1,motorcycle
36,1,9,57,0,car
41,0,6,59,0,car
42,1,9,39,1,motorcycle
49,0,3,43,0,bus
20,1,7,45,0,bus
48,1,2,42,1,bus
42,0,8,49,1,car
50,1,7,39,0,bus
53,1,7,47,0,car
20,0,3,4,1,car
32,0,6,23,0,car
58,0,4,53,0,Other
63,1,5,49,0,motorcycle
59,0,1,14,0,car
47,0,1,28,0,car
60,1,6,37,1,bicycle
39,1,2,7,0,bus
58,0,9,41,1,car
63,1,2,54,0,Other
26,1,1,58,0,car
47,0,8,18,1,motorcycle
17,0,3,18,1,bus
35,1,2,15,0,car
31,0,7,56,0,bus
30,1,8,42,1,motorcycle
63,0,6,15,1,Other
19,0,1,6,1,car
24,0,1,7,0,car
31,1,9,43,0,car
42,0,5,23,1,car
21,0,6,38,0,car
19,1,2,21,0,bicycle
19,1,2,29,1,bicycle
64,1,3,26,0,motorcycle
63,0,8,37,1,bus
47,0,10,20,1,bicycle
50,1,9,16,1,motorcycle
41,0,2,6,0,bicycle
63,0,10,2,1,car
16,1,2,25,0,bus
47,1,9,26,0,car
26,1,7,19,0,motorcycle
20,0,9,7,1,Other
42,1,4,58,0,bicycle
57,1,6,46,0,car
61,0,9,12,0,car
28,1,6,40,0,bicycle
17,1,10,46,1,car
54,0,7,55,0,car
37,1,8,16,1,motorcycle
27,1,1,26,0,bicycle
31,0,3,20,0,bus
26,0,8,33,1,car
30,1,5,49,0,car
38,0,3,55,1,car
62,0,3,55,0,car
49,0,7,31,0,car
19,1,7,13,1,car
51,1,8,38,0,car
31,1,7,20,1,bicycle
28,1,1,47,0,bicycle
28,1,7,48,1,motorcycle
63,0,1,19,0,car
53,0,7,34,1,car
40,1,7,42,0,bus
35,0,3,25,1,motorcycle
37,0,6,22,1,car
58,0,3,23,0,car
62,1,6,34,0,car
59,1,6,36,0,Other
61,1,2,40,0,bicycle
22,1,4,33,0,car
64,0,8,46,1,bus
57,1,8,38,0,motorcycle
18,1,1,24,0,car
31,0,3,55,0,car
36,1,1,16,0,motorcycle
27,0,1,34,0,motorcycle
53,1,9,9,1,motorcycle
32,0,9,15,1,motorcycle
52,0,1,20,0,car
55,1,7,37,1,motorcycle
20,0,5,43,0,car
33,1,7,45,1,car
19,1,6,54,0,motorcycle
53,0,2,49,0,car
42,0,2,52,0,bicycle
35,1,2,34,0,car
34,1,3,22,0,car
63,0,5,43,0,car
35,1,6,15,0,bus
40,1,1,25,0,motorcycle
60,0,10,2,1,motorcycle
33,0,10,55,1,bicycle
40,0,10,10,1,bus
16,1,7,54,1,bicycle
64,0,5,34,0,bus
27,1,8,60,0,car
61,0,2,48,0,car
41,1,3,49,0,bus
55,1,5,8,0,car
38,1,8,26,1,motorcycle
65,0,5,10,1,motorcycle
29,0,8,58,1,car
34,0,9,45,0,bicycle
49,0,6,40,0,bicycle
55,1,7,6,1,bicycle
20,1,10,41,0,bus
27,0,8,3,1,motorcycle
54,0,8,16,1,car
61,1,9,59,1,car
36,1,5,25,0,bus
33,1,8,46,1,motorcycle
33,1,9,42,0,motorcycle
19,1,7,20,0,car
33,0,3,29,0,bicycle
19,1,4,55,1,motorcycle
19,0,9,43,0,bus
28,0,8,14,1,bicycle
26,0,10,42,1,motorcycle
43,1,6,20,1,car
31,0,4,59,1,car
47,0,8,52,1,bicycle
55,0,1,48,0,car
23,0,6,9,0,car
59,1,9,8,1,motorcycle
45,1,6,32,0,car
25,1,10,50,0,bus
61,1,3,50,0,car
36,1,6,32,1,motorcycle
31,1,9,19,1,bicycle
62,0,3,32,0,motorcycle
35,0,9,20,1,car
53,1,10,56,0,car
48,1,4,35,1,car
34,0,8,10,0,car
44,1,4,13,0,motorcycle
62,0,1,12,0,motorcycle
29,0,9,16,1,car
26,1,3,60,0,motorcycle
22,1,1,52,0,bus
24,0,8,53,1,Other
41,1,2,21,0,bus
32,0,3,56,0,bus
45,0,2,13,0,car
55,1,4,41,0,car
48,0,10,30,1,car
63,1,8,50,0,motorcycle
27,0,8,36,1,car
59,1,4,41,0,car
28,0,2,36,0,car
46,1,6,32,0,bicycle
62,1,4,40,0,bus
17,1,3,10,0,bus
44,1,4,53,0,bus
26,0,2,45,1,bicycle
35,1,2,59,0,bus
21,0,9,59,1,motorcycle
60,0,5,47,1,motorcycle
27,1,9,10,0,car
41,0,6,19,1,Other
50,1,3,31,0,motorcycle
55,0,6,2,0,bicycle
39,1,1,3,0,car
35,1,4,33,1,bicycle
61,0,9,16,1,bicycle
49,0,8,41,1,motorcycle
26,1,9,60,1,bus
52,0,4,53,0,bicycle
30,0,4,42,0,car
32,0,3,58,0,motorcycle
33,1,1,18,0,car
49,1,6,37,0,car
50,0,4,31,0,bicycle
39,0,7,60,1,motorcycle
30,1,1,19,0,car
22,1,7,54,0,bicycle
53,1,8,24,1,motorcycle
40,0,6,30,1,car
23,1,6,26,0,bicycle
42,0,2,50,0,bicycle
53,0,3,19,0,bicycle
33,1,1,36,0,car
56,1,1,38,0,car
17,1,8,42,1,car
40,0,8,5,1,bicycle
63,1,4,5,0,car
58,0,10,39,1,motorcycle
59,0,7,2,1,bicycle
48,0,5,3,0,bus
45,1,5,10,0,car
55,1,1,11,0,car
52,1,8,54,1,motorcycle
56,1,5,26,0,motorcycle
28,1,10,47,1,motorcycle
18,0,3,39,1,motorcycle
47,0,2,14,0,car
59,0,6,10,1,car
46,1,2,24,0,bus
24,0,1,36,0,car
19,1,9,23,1,motorcycle
42,0,6,24,1,bus
26,1,9,58,1,car
57,0,2,30,1,bicycle
48,0,2,44,0,car
42,1,3,52,0,car
18,0,6,32,0,bicycle
39,0,6,47,0,bicycle
35,1,6,34,0,car
16,1,10,60,0,Other
65,1,3,36,0,car
40,1,2,50,0,car
44,0,9,17,1,car
32,0,8,43,1,motorcycle
35,0,2,40,0,car
58,1,5,28,0,car
54,1,1,60,0,car
36,1,7,16,0,car
43,1,4,17,1,bicycle
37,0,5,3,0,motorcycle
21,1,8,57,0,motorcycle
29,0,2,56,0,car
40,0,3,26,1,bicycle
65,1,4,6,0,car
43,0,10,21,1,car
45,0,7,50,0,car
20,1,4,59,0,motorcycle
21,0,5,7,0,bus
39,0,9,30,1,car
19,0,5,44,1,motorcycle
62,1,6,30,1,bus
49,0,8,59,1,bicycle
47,1,3,30,1,bus
63,1,10,46,1,car
49,1,9,35,1,car
65,1,2,50,0,bicycle
25,0,5,21,0,car
43,0,3,14,1,car
20,0,10,4,1,motorcycle
61,1,2,15,0,car
17,1,7,13,1,motorcycle
53,0,2,45,0,bicycle
55,0,9,31,1,motorcycle
56,1,1,4,0,motorcycle
25,0,1,33,0,motorcycle
45,0,1,37,0,car
20,0,2,31,0,car
32,0,7,47,1,motorcycle
22,0,3,53,1,car
30,1,9,45,1,motorcycle
47,1,9,20,1,car
32,1,9,25,1,motorcycle
48,0,9,36,1,car
17,0,9,56,1,bus
21,0,3,19,1,bus
60,0,4,57,1,bicycle
35,0,3,21,0,car
26,0,3,25,0,car
47,1,4,22,0,bus
30,1,6,60,0,car
43,0,5,35,0,motorcycle
22,1,2,11,0,bus
55,1,4,35,0,bus
25,1,1,3,1,motorcycle
25,1,3,17,0,car
24,0,8,15,0,car
24,1,10,44,1,motorcycle
56,0,2,24,0,bicycle
31,0,3,19,0,motorcycle
25,1,8,12,1,car
51,1,4,54,0,car
61,1,10,31,1,car
26,1,8,35,1,motorcycle
16,0,10,36,1,bicycle
46,1,5,37,1,motorcycle
35,0,2,28,1,car
22,1,8,53,1,car
21,1,8,15,1,motorcycle
22,0,7,55,1,motorcycle
45,1,8,17,1,motorcycle
45,0,3,8,0,car
25,0,6,51,1,motorcycle
36,0,1,57,0,car
64,0,2,23,0,bus
44,1,3,34,0,Other
37,0,9,29,1,bus
18,1,10,33,1,car
34,0,5,16,0,bus
25,0,6,13,0,car
51,0,9,49,1,bus
53,1,6,26,0,bicycle
36,0,7,33,1,bus
41,1,10,56,1,bus
41,1,4,5,0,bicycle
32,1,8,52,1,motorcycle
21,0,2,20,0,car
38,0,1,10,1,car
27,0,5,43,0,car
53,1,4,31,0,car
61,1,9,43,1,car
57,1,1,57,0,bus
42,0,6,58,1,car
57,0,8,21,1,bus
45,0,7,11,1,car
20,1,2,6,0,motorcycle
40,0,4,14,1,motorcycle
34,0,7,18,0,motorcycle
36,0,1,23,0,bus
47,0,7,12,1,car
64,1,6,45,1,bus
24,1,5,18,0,motorcycle
52,1,9,24,0,car
49,0,7,25,1,car
64,1,10,12,1,motorcycle
26,0,6,22,0,bus
57,0,2,26,1,motorcycle
16,0,8,1,0,car
42,1,1,16,0,car
24,0,3,43,0,motorcycle
38,1,7,35,0,car
39,0,3,30,0,bicycle
55,1,1,24,0,car
27,1,7,59,0,Other
25,0,8,10,1,motorcycle
45,0,9,24,1,motorcycle
30,1,10,3,1,motorcycle
33,1,4,41,0,bus
47,1,4,12,0,car
62,1,6,52,0,motorcycle
47,0,10,3,1,bus
34,0,9,37,1,Other
